0.3074 	WARNING 	Movie2 stim could not be imported and won't be available
6.7264 	EXP 	notsickHighlight: text = u'_'
6.7434 	EXP 	sickHighlight: text = u'_'
6.7434 	EXP 	notsickHighlight: text = u'_'
6.7573 	EXP 	sickHighlight: text = u'_'
6.7573 	EXP 	notsickHighlight: text = u'_'
6.7767 	EXP 	sickHighlight: text = u'_'
6.7767 	EXP 	notsickHighlight: text = u'_'
6.7908 	EXP 	sickHighlight: text = u'_'
6.7908 	EXP 	notsickHighlight: text = u'_'
6.8099 	EXP 	sickHighlight: text = u'_'
6.8099 	EXP 	notsickHighlight: text = u'_'
6.8238 	EXP 	sickHighlight: text = u'_'
6.8238 	EXP 	notsickHighlight: text = u'_'
6.8433 	EXP 	sickHighlight: text = u'_'
6.8433 	EXP 	notsickHighlight: text = u'_'
6.8572 	EXP 	sickHighlight: text = u'_'
6.8572 	EXP 	notsickHighlight: text = u'_'
6.8767 	EXP 	sickHighlight: text = u'_'
6.8767 	EXP 	notsickHighlight: text = u'_'
6.8906 	EXP 	sickHighlight: text = u'_'
6.8906 	EXP 	notsickHighlight: text = u'_'
6.9100 	EXP 	sickHighlight: text = u'_'
6.9100 	EXP 	notsickHighlight: text = u'_'
6.9250 	EXP 	sickHighlight: text = u'_'
6.9250 	EXP 	notsickHighlight: text = u'_'
6.9433 	EXP 	sickHighlight: text = u'_'
6.9433 	EXP 	notsickHighlight: text = u'_'
6.9765 	EXP 	sickHighlight: text = u'_'
6.9765 	EXP 	notsickHighlight: text = u'_'
6.9936 	EXP 	sickHighlight: text = u'_'
6.9936 	EXP 	notsickHighlight: text = u'_'
7.0100 	EXP 	sickHighlight: text = u'_'
7.0100 	EXP 	notsickHighlight: text = u'_'
7.0265 	EXP 	sickHighlight: text = u'_'
7.0265 	EXP 	notsickHighlight: text = u'_'
7.0433 	EXP 	sickHighlight: text = u'_'
7.0433 	EXP 	notsickHighlight: text = u'_'
7.0598 	EXP 	sickHighlight: text = u'_'
7.0598 	EXP 	notsickHighlight: text = u'_'
7.0742 	EXP 	sickHighlight: text = u'_'
7.0742 	EXP 	notsickHighlight: text = u'_'
7.0935 	EXP 	sickHighlight: text = u'_'
7.0935 	EXP 	notsickHighlight: text = u'_'
7.1073 	EXP 	sickHighlight: text = u'_'
7.1073 	EXP 	notsickHighlight: text = u'_'
7.1264 	EXP 	sickHighlight: text = u'_'
7.1264 	EXP 	notsickHighlight: text = u'_'
7.1435 	EXP 	sickHighlight: text = u'_'
7.1435 	EXP 	notsickHighlight: text = u'_'
7.1598 	EXP 	sickHighlight: text = u'_'
7.1598 	EXP 	notsickHighlight: text = u'_'
7.1769 	EXP 	sickHighlight: text = u'_'
7.1769 	EXP 	notsickHighlight: text = u'_'
7.1911 	EXP 	sickHighlight: text = u'_'
7.1911 	EXP 	notsickHighlight: text = u'_'
7.2101 	EXP 	sickHighlight: text = u'_'
7.2101 	EXP 	notsickHighlight: text = u'_'
7.2240 	EXP 	sickHighlight: text = u'_'
7.2240 	EXP 	notsickHighlight: text = u'_'
7.2434 	EXP 	sickHighlight: text = u'_'
7.2434 	EXP 	notsickHighlight: text = u'_'
7.2574 	EXP 	sickHighlight: text = u'_'
7.2574 	EXP 	notsickHighlight: text = u'_'
7.2765 	EXP 	sickHighlight: text = u'_'
7.2765 	EXP 	notsickHighlight: text = u'_'
7.2904 	EXP 	sickHighlight: text = u'_'
7.2904 	EXP 	notsickHighlight: text = u'_'
7.3099 	EXP 	sickHighlight: text = u'_'
7.3099 	EXP 	notsickHighlight: text = u'_'
7.3240 	EXP 	sickHighlight: text = u'_'
7.3240 	EXP 	notsickHighlight: text = u'_'
7.3432 	EXP 	sickHighlight: text = u'_'
7.3432 	EXP 	notsickHighlight: text = u'_'
7.3598 	EXP 	sickHighlight: text = u'_'
7.3598 	EXP 	notsickHighlight: text = u'_'
7.3738 	EXP 	sickHighlight: text = u'_'
7.3738 	EXP 	notsickHighlight: text = u'_'
7.3933 	EXP 	sickHighlight: text = u'_'
7.3933 	EXP 	notsickHighlight: text = u'_'
7.4073 	EXP 	sickHighlight: text = u'_'
7.4073 	EXP 	notsickHighlight: text = u'_'
7.4265 	EXP 	sickHighlight: text = u'_'
7.4265 	EXP 	notsickHighlight: text = u'_'
7.4404 	EXP 	sickHighlight: text = u'_'
7.4404 	EXP 	notsickHighlight: text = u'_'
7.4599 	EXP 	sickHighlight: text = u'_'
7.4599 	EXP 	notsickHighlight: text = u'_'
7.4738 	EXP 	sickHighlight: text = u'_'
7.4738 	EXP 	notsickHighlight: text = u'_'
7.4934 	EXP 	sickHighlight: text = u'_'
7.4934 	EXP 	notsickHighlight: text = u'_'
7.5075 	EXP 	sickHighlight: text = u'_'
7.5075 	EXP 	notsickHighlight: text = u'_'
7.5268 	EXP 	sickHighlight: text = u'_'
7.5268 	EXP 	notsickHighlight: text = u'_'
7.5268 	EXP 	correctText: autoDraw = False
7.5268 	EXP 	wrongText: autoDraw = False
7.5268 	EXP 	timeoutText: autoDraw = False
7.5268 	EXP 	sickFeedback: autoDraw = False
7.5268 	EXP 	notsickFeedback: autoDraw = False
7.5333 	EXP 	window1: recordFrameIntervals = False
7.5402 	EXP 	fixationJitterText: autoDraw = True
7.5402 	EXP 	sickHighlight: text = u'_'
7.5402 	EXP 	notsickHighlight: text = u'_'
7.5458 	EXP 	window1: recordFrameIntervals = False
8.0601 	EXP 	sickHighlight: text = u'_'
8.0601 	EXP 	notsickHighlight: text = u'_'
8.0614 	EXP 	New trial (rep=0, index=1): {u'food': u'mexican_food1', u'corrAns': u'left', u'sick': u'Yes', u'restaurant': u"Molina's Cantina"}
8.0901 	EXP 	window1: recordFrameIntervals = False
8.1101 	EXP 	trialInstrText: autoDraw = False
8.1101 	EXP 	restaurantText: autoDraw = False
8.1101 	EXP 	foodImg: autoDraw = False
8.1101 	EXP 	fixationJitterText: autoDraw = False
8.1101 	EXP 	sickImg: autoDraw = False
8.1101 	EXP 	notsickImg: autoDraw = False
8.1101 	EXP 	fixationITIText: autoDraw = False
8.1101 	EXP 	sickHighlight: autoDraw = False
8.1101 	EXP 	notsickHighlight: autoDraw = False
8.1101 	EXP 	correctText: autoDraw = False
8.1101 	EXP 	wrongText: autoDraw = False
8.1101 	EXP 	timeoutText: autoDraw = False
8.1101 	EXP 	sickFeedback: autoDraw = False
8.1101 	EXP 	notsickFeedback: autoDraw = False
8.1101 	EXP 	restaurantText: text = u"Molina's Cantina"
8.1101 	EXP 	foodImg: image = u'foods/mexican_food1.png'
8.1101 	EXP 	sickHighlight: opacity = 0.0
8.1101 	EXP 	notsickHighlight: opacity = 0.0
8.1101 	EXP 	sickHighlight: text = u'_'
8.1101 	EXP 	notsickHighlight: text = u'_'
8.1101 	EXP 	correctText: opacity = 0.0
8.1101 	EXP 	wrongText: opacity = 0.0
8.1101 	EXP 	timeoutText: opacity = 0.0
8.1101 	EXP 	sickFeedback: opacity = 0.0
8.1101 	EXP 	notsickFeedback: opacity = 0.0
8.1101 	EXP 	correctText: text = u'CORRECT'
8.1101 	EXP 	wrongText: text = u'WRONG'
8.1101 	EXP 	timeoutText: text = u'TIMEOUT'
8.1101 	EXP 	fixationITIText: autoDraw = True
8.1101 	EXP 	sickHighlight: text = u'_'
8.1101 	EXP 	notsickHighlight: text = u'_'
8.1166 	EXP 	window1: recordFrameIntervals = False
9.1101 	EXP 	sickHighlight: text = u'_'
9.1101 	EXP 	notsickHighlight: text = u'_'
9.1264 	EXP 	trialInstrText: autoDraw = True
9.1264 	EXP 	restaurantText: autoDraw = True
9.1264 	EXP 	foodImg: autoDraw = True
9.1264 	EXP 	sickImg: autoDraw = True
9.1264 	EXP 	notsickImg: autoDraw = True
9.1264 	EXP 	fixationITIText: autoDraw = False
9.1264 	EXP 	sickHighlight: autoDraw = True
9.1264 	EXP 	notsickHighlight: autoDraw = True
9.1264 	EXP 	sickHighlight: text = u'_'
9.1264 	EXP 	notsickHighlight: text = u'_'
9.1424 	EXP 	sickHighlight: text = u'_'
9.1424 	EXP 	notsickHighlight: text = u'_'
9.1563 	EXP 	sickHighlight: text = u'_'
9.1563 	EXP 	notsickHighlight: text = u'_'
9.1757 	EXP 	sickHighlight: text = u'_'
9.1757 	EXP 	notsickHighlight: text = u'_'
9.1902 	EXP 	sickHighlight: text = u'_'
9.1902 	EXP 	notsickHighlight: text = u'_'
9.2092 	EXP 	sickHighlight: text = u'_'
9.2092 	EXP 	notsickHighlight: text = u'_'
9.2257 	EXP 	sickHighlight: text = u'_'
9.2257 	EXP 	notsickHighlight: text = u'_'
9.2426 	EXP 	sickHighlight: text = u'_'
9.2426 	EXP 	notsickHighlight: text = u'_'
9.2562 	EXP 	sickHighlight: text = u'_'
9.2562 	EXP 	notsickHighlight: text = u'_'
9.2757 	EXP 	sickHighlight: text = u'_'
9.2757 	EXP 	notsickHighlight: text = u'_'
9.2896 	EXP 	sickHighlight: text = u'_'
9.2896 	EXP 	notsickHighlight: text = u'_'
9.3091 	EXP 	sickHighlight: text = u'_'
9.3091 	EXP 	notsickHighlight: text = u'_'
9.3229 	EXP 	sickHighlight: text = u'_'
9.3229 	EXP 	notsickHighlight: text = u'_'
9.3425 	EXP 	sickHighlight: text = u'_'
9.3425 	EXP 	notsickHighlight: text = u'_'
9.3639 	EXP 	sickHighlight: text = u'_'
9.3639 	EXP 	notsickHighlight: text = u'_'
9.3807 	EXP 	sickHighlight: text = u'_'
9.3807 	EXP 	notsickHighlight: text = u'_'
9.3927 	EXP 	sickHighlight: text = u'_'
9.3927 	EXP 	notsickHighlight: text = u'_'
9.4091 	EXP 	sickHighlight: text = u'_'
9.4091 	EXP 	notsickHighlight: text = u'_'
9.4261 	EXP 	sickHighlight: text = u'_'
9.4261 	EXP 	notsickHighlight: text = u'_'
9.4424 	EXP 	sickHighlight: text = u'_'
9.4424 	EXP 	notsickHighlight: text = u'_'
9.4593 	EXP 	sickHighlight: text = u'_'
9.4593 	EXP 	notsickHighlight: text = u'_'
9.4756 	EXP 	sickHighlight: text = u'_'
9.4756 	EXP 	notsickHighlight: text = u'_'
9.4926 	EXP 	sickHighlight: text = u'_'
9.4926 	EXP 	notsickHighlight: text = u'_'
9.5093 	EXP 	sickHighlight: text = u'_'
9.5093 	EXP 	notsickHighlight: text = u'_'
9.5261 	EXP 	sickHighlight: text = u'_'
9.5261 	EXP 	notsickHighlight: text = u'_'
9.5397 	EXP 	sickHighlight: text = u'_'
9.5397 	EXP 	notsickHighlight: text = u'_'
9.5591 	EXP 	sickHighlight: text = u'_'
9.5591 	EXP 	notsickHighlight: text = u'_'
9.5733 	EXP 	sickHighlight: text = u'_'
9.5733 	EXP 	notsickHighlight: text = u'_'
9.5923 	EXP 	sickHighlight: text = u'_'
9.5923 	EXP 	notsickHighlight: text = u'_'
9.6093 	EXP 	sickHighlight: text = u'_'
9.6093 	EXP 	notsickHighlight: text = u'_'
9.6261 	EXP 	sickHighlight: text = u'_'
9.6261 	EXP 	notsickHighlight: text = u'_'
9.6427 	EXP 	sickHighlight: text = u'_'
9.6427 	EXP 	notsickHighlight: text = u'_'
9.6589 	EXP 	sickHighlight: text = u'_'
9.6589 	EXP 	notsickHighlight: text = u'_'
9.6758 	EXP 	sickHighlight: text = u'_'
9.6758 	EXP 	notsickHighlight: text = u'_'
9.6901 	EXP 	sickHighlight: text = u'_'
9.6901 	EXP 	notsickHighlight: text = u'_'
9.7094 	EXP 	sickHighlight: text = u'_'
9.7094 	EXP 	notsickHighlight: text = u'_'
9.7235 	EXP 	sickHighlight: text = u'_'
9.7235 	EXP 	notsickHighlight: text = u'_'
9.7429 	EXP 	sickHighlight: text = u'_'
9.7429 	EXP 	notsickHighlight: text = u'_'
9.7566 	EXP 	sickHighlight: text = u'_'
9.7566 	EXP 	notsickHighlight: text = u'_'
9.7758 	EXP 	sickHighlight: text = u'_'
9.7758 	EXP 	notsickHighlight: text = u'_'
9.7927 	EXP 	sickHighlight: text = u'_'
9.7927 	EXP 	notsickHighlight: text = u'_'
9.8092 	EXP 	sickHighlight: text = u'_'
9.8092 	EXP 	notsickHighlight: text = u'_'
9.8261 	EXP 	sickHighlight: text = u'_'
9.8261 	EXP 	notsickHighlight: text = u'_'
9.8397 	EXP 	sickHighlight: text = u'_'
9.8397 	EXP 	notsickHighlight: text = u'_'
9.8593 	EXP 	sickHighlight: text = u'_'
9.8593 	EXP 	notsickHighlight: text = u'_'
9.8732 	EXP 	sickHighlight: text = u'_'
9.8732 	EXP 	notsickHighlight: text = u'_'
9.8925 	EXP 	sickHighlight: text = u'_'
9.8925 	EXP 	notsickHighlight: text = u'_'
9.9064 	EXP 	sickHighlight: text = u'_'
9.9064 	EXP 	notsickHighlight: text = u'_'
9.9260 	EXP 	sickHighlight: text = u'_'
9.9260 	EXP 	notsickHighlight: text = u'_'
9.9399 	EXP 	sickHighlight: text = u'_'
9.9399 	EXP 	notsickHighlight: text = u'_'
9.9595 	EXP 	sickHighlight: text = u'_'
9.9595 	EXP 	notsickHighlight: text = u'_'
9.9735 	EXP 	sickHighlight: text = u'_'
9.9735 	EXP 	notsickHighlight: text = u'_'
9.9926 	EXP 	sickHighlight: text = u'_'
9.9926 	EXP 	notsickHighlight: text = u'_'
10.0134 	EXP 	sickHighlight: text = u'_'
10.0134 	EXP 	notsickHighlight: text = u'_'
10.0273 	EXP 	sickHighlight: text = u'_'
10.0273 	EXP 	notsickHighlight: text = u'_'
10.0398 	EXP 	sickHighlight: text = u'_'
10.0398 	EXP 	notsickHighlight: text = u'_'
10.0593 	EXP 	sickHighlight: text = u'_'
10.0593 	EXP 	notsickHighlight: text = u'_'
10.0738 	EXP 	sickHighlight: text = u'_'
10.0738 	EXP 	notsickHighlight: text = u'_'
10.0926 	EXP 	sickHighlight: text = u'_'
10.0926 	EXP 	notsickHighlight: text = u'_'
10.1091 	EXP 	sickHighlight: text = u'_'
10.1091 	EXP 	notsickHighlight: text = u'_'
10.1259 	EXP 	sickHighlight: text = u'_'
10.1259 	EXP 	notsickHighlight: text = u'_'
10.1406 	EXP 	sickHighlight: text = u'_'
10.1406 	EXP 	notsickHighlight: text = u'_'
10.1592 	EXP 	sickHighlight: text = u'_'
10.1592 	EXP 	notsickHighlight: text = u'_'
10.1762 	EXP 	sickHighlight: text = u'_'
10.1762 	EXP 	notsickHighlight: text = u'_'
10.1900 	EXP 	sickHighlight: text = u'_'
10.1900 	EXP 	notsickHighlight: text = u'_'
10.2094 	EXP 	sickHighlight: text = u'_'
10.2094 	EXP 	notsickHighlight: text = u'_'
10.2238 	EXP 	sickHighlight: text = u'_'
10.2238 	EXP 	notsickHighlight: text = u'_'
10.2428 	EXP 	sickHighlight: text = u'_'
10.2428 	EXP 	notsickHighlight: text = u'_'
10.2570 	EXP 	sickHighlight: text = u'_'
10.2570 	EXP 	notsickHighlight: text = u'_'
10.2758 	EXP 	sickHighlight: text = u'_'
10.2758 	EXP 	notsickHighlight: text = u'_'
10.2932 	EXP 	sickHighlight: text = u'_'
10.2932 	EXP 	notsickHighlight: text = u'_'
10.3096 	EXP 	sickHighlight: text = u'_'
10.3096 	EXP 	notsickHighlight: text = u'_'
10.3261 	EXP 	sickHighlight: text = u'_'
10.3261 	EXP 	notsickHighlight: text = u'_'
10.3426 	EXP 	sickHighlight: text = u'_'
10.3426 	EXP 	notsickHighlight: text = u'_'
10.3595 	EXP 	sickHighlight: text = u'_'
10.3595 	EXP 	notsickHighlight: text = u'_'
10.3734 	EXP 	sickHighlight: text = u'_'
10.3734 	EXP 	notsickHighlight: text = u'_'
10.3928 	EXP 	sickHighlight: text = u'_'
10.3928 	EXP 	notsickHighlight: text = u'_'
10.4067 	EXP 	sickHighlight: text = u'_'
10.4067 	EXP 	notsickHighlight: text = u'_'
10.4261 	EXP 	sickHighlight: text = u'_'
10.4261 	EXP 	notsickHighlight: text = u'_'
10.4400 	EXP 	sickHighlight: text = u'_'
10.4400 	EXP 	notsickHighlight: text = u'_'
10.4590 	EXP 	sickHighlight: text = u'_'
10.4590 	EXP 	notsickHighlight: text = u'_'
10.4737 	EXP 	sickHighlight: text = u'_'
10.4737 	EXP 	notsickHighlight: text = u'_'
10.4925 	EXP 	sickHighlight: text = u'_'
10.4925 	EXP 	notsickHighlight: text = u'_'
10.5092 	EXP 	sickHighlight: text = u'_'
10.5092 	EXP 	notsickHighlight: text = u'_'
10.5260 	EXP 	sickHighlight: text = u'_'
10.5260 	EXP 	notsickHighlight: text = u'_'
10.5427 	EXP 	sickHighlight: text = u'_'
10.5427 	EXP 	notsickHighlight: text = u'_'
10.5594 	EXP 	sickHighlight: text = u'_'
10.5594 	EXP 	notsickHighlight: text = u'_'
10.5759 	EXP 	sickHighlight: text = u'_'
10.5759 	EXP 	notsickHighlight: text = u'_'
10.5927 	EXP 	sickHighlight: text = u'_'
10.5927 	EXP 	notsickHighlight: text = u'_'
10.6093 	EXP 	sickHighlight: text = u'_'
10.6093 	EXP 	notsickHighlight: text = u'_'
10.6261 	EXP 	sickHighlight: text = u'_'
10.6261 	EXP 	notsickHighlight: text = u'_'
10.6427 	EXP 	sickHighlight: text = u'_'
10.6427 	EXP 	notsickHighlight: text = u'_'
10.6593 	EXP 	sickHighlight: text = u'_'
10.6593 	EXP 	notsickHighlight: text = u'_'
10.6760 	EXP 	sickHighlight: text = u'_'
10.6760 	EXP 	notsickHighlight: text = u'_'
10.6928 	EXP 	sickHighlight: text = u'_'
10.6928 	EXP 	notsickHighlight: text = u'_'
10.7093 	EXP 	sickHighlight: text = u'_'
10.7093 	EXP 	notsickHighlight: text = u'_'
10.7262 	EXP 	sickHighlight: text = u'_'
10.7262 	EXP 	notsickHighlight: text = u'_'
10.7398 	EXP 	sickHighlight: text = u'_'
10.7398 	EXP 	notsickHighlight: text = u'_'
10.7593 	EXP 	sickHighlight: text = u'_'
10.7593 	EXP 	notsickHighlight: text = u'_'
10.7733 	EXP 	sickHighlight: text = u'_'
10.7733 	EXP 	notsickHighlight: text = u'_'
10.7927 	EXP 	sickHighlight: text = u'_'
10.7927 	EXP 	notsickHighlight: text = u'_'
10.8096 	EXP 	sickHighlight: text = u'_'
10.8096 	EXP 	notsickHighlight: text = u'_'
10.8259 	EXP 	sickHighlight: text = u'_'
10.8259 	EXP 	notsickHighlight: text = u'_'
10.8428 	EXP 	sickHighlight: text = u'_'
10.8428 	EXP 	notsickHighlight: text = u'_'
10.8569 	EXP 	sickHighlight: text = u'_'
10.8569 	EXP 	notsickHighlight: text = u'_'
10.8759 	EXP 	sickHighlight: text = u'_'
10.8759 	EXP 	notsickHighlight: text = u'_'
10.8927 	EXP 	sickHighlight: text = u'_'
10.8927 	EXP 	notsickHighlight: text = u'_'
10.9096 	EXP 	sickHighlight: text = u'_'
10.9096 	EXP 	notsickHighlight: text = u'_'
10.9258 	EXP 	sickHighlight: text = u'_'
10.9258 	EXP 	notsickHighlight: text = u'_'
10.9426 	EXP 	sickHighlight: text = u'_'
10.9426 	EXP 	notsickHighlight: text = u'_'
10.9594 	EXP 	sickHighlight: text = u'_'
10.9594 	EXP 	notsickHighlight: text = u'_'
10.9762 	EXP 	sickHighlight: text = u'_'
10.9762 	EXP 	notsickHighlight: text = u'_'
10.9928 	EXP 	sickHighlight: text = u'_'
10.9928 	EXP 	notsickHighlight: text = u'_'
11.0143 	EXP 	sickHighlight: text = u'_'
11.0143 	EXP 	notsickHighlight: text = u'_'
11.0316 	EXP 	sickHighlight: text = u'_'
11.0316 	EXP 	notsickHighlight: text = u'_'
11.0457 	EXP 	sickHighlight: text = u'_'
11.0457 	EXP 	notsickHighlight: text = u'_'
11.0657 	EXP 	sickHighlight: text = u'_'
11.0657 	EXP 	notsickHighlight: text = u'_'
11.0928 	EXP 	sickHighlight: text = u'_'
11.0928 	EXP 	notsickHighlight: text = u'_'
11.1067 	EXP 	sickHighlight: text = u'_'
11.1067 	EXP 	notsickHighlight: text = u'_'
11.1262 	EXP 	sickHighlight: text = u'_'
11.1262 	EXP 	notsickHighlight: text = u'_'
11.1405 	EXP 	sickHighlight: text = u'_'
11.1405 	EXP 	notsickHighlight: text = u'_'
11.1592 	EXP 	sickHighlight: text = u'_'
11.1592 	EXP 	notsickHighlight: text = u'_'
11.1732 	EXP 	sickHighlight: text = u'_'
11.1732 	EXP 	notsickHighlight: text = u'_'
11.1925 	EXP 	sickHighlight: text = u'_'
11.1925 	EXP 	notsickHighlight: text = u'_'
11.2093 	EXP 	sickHighlight: text = u'_'
11.2093 	EXP 	notsickHighlight: text = u'_'
11.2315 	EXP 	sickHighlight: text = u'_'
11.2315 	EXP 	notsickHighlight: text = u'_'
11.2460 	EXP 	sickHighlight: text = u'_'
11.2460 	EXP 	notsickHighlight: text = u'_'
11.2653 	EXP 	sickHighlight: text = u'_'
11.2653 	EXP 	notsickHighlight: text = u'_'
11.2926 	EXP 	sickHighlight: text = u'_'
11.2926 	EXP 	notsickHighlight: text = u'_'
11.3064 	EXP 	sickHighlight: text = u'_'
11.3064 	EXP 	notsickHighlight: text = u'_'
11.3258 	EXP 	sickHighlight: text = u'_'
11.3258 	EXP 	notsickHighlight: text = u'_'
11.3399 	EXP 	sickHighlight: text = u'_'
11.3399 	EXP 	notsickHighlight: text = u'_'
11.3595 	EXP 	sickHighlight: text = u'_'
11.3595 	EXP 	notsickHighlight: text = u'_'
11.3815 	EXP 	sickHighlight: text = u'_'
11.3815 	EXP 	notsickHighlight: text = u'_'
11.3959 	EXP 	sickHighlight: text = u'_'
11.3959 	EXP 	notsickHighlight: text = u'_'
11.4150 	EXP 	sickHighlight: text = u'_'
11.4150 	EXP 	notsickHighlight: text = u'_'
11.4290 	EXP 	sickHighlight: text = u'_'
11.4290 	EXP 	notsickHighlight: text = u'_'
11.4485 	EXP 	sickHighlight: text = u'_'
11.4485 	EXP 	notsickHighlight: text = u'_'
11.4764 	EXP 	sickHighlight: text = u'_'
11.4764 	EXP 	notsickHighlight: text = u'_'
11.4906 	EXP 	sickHighlight: text = u'_'
11.4906 	EXP 	notsickHighlight: text = u'_'
11.5092 	EXP 	sickHighlight: text = u'_'
11.5092 	EXP 	notsickHighlight: text = u'_'
11.5259 	EXP 	sickHighlight: text = u'_'
11.5259 	EXP 	notsickHighlight: text = u'_'
11.5401 	EXP 	sickHighlight: text = u'_'
11.5401 	EXP 	notsickHighlight: text = u'_'
11.5595 	EXP 	sickHighlight: text = u'_'
11.5595 	EXP 	notsickHighlight: text = u'_'
11.5738 	EXP 	sickHighlight: text = u'_'
11.5738 	EXP 	notsickHighlight: text = u'_'
11.5926 	EXP 	sickHighlight: text = u'_'
11.5926 	EXP 	notsickHighlight: text = u'_'
11.6098 	EXP 	sickHighlight: text = u'_'
11.6098 	EXP 	notsickHighlight: text = u'_'
11.6261 	EXP 	sickHighlight: text = u'_'
11.6261 	EXP 	notsickHighlight: text = u'_'
11.6425 	EXP 	sickHighlight: text = u'_'
11.6425 	EXP 	notsickHighlight: text = u'_'
11.6593 	EXP 	sickHighlight: text = u'_'
11.6593 	EXP 	notsickHighlight: text = u'_'
11.6742 	EXP 	sickHighlight: text = u'_'
11.6742 	EXP 	notsickHighlight: text = u'_'
11.6926 	EXP 	sickHighlight: text = u'_'
11.6926 	EXP 	notsickHighlight: text = u'_'
11.7066 	EXP 	sickHighlight: text = u'_'
11.7066 	EXP 	notsickHighlight: text = u'_'
11.7260 	EXP 	sickHighlight: text = u'_'
11.7260 	EXP 	notsickHighlight: text = u'_'
11.7405 	EXP 	sickHighlight: text = u'_'
11.7405 	EXP 	notsickHighlight: text = u'_'
11.7596 	EXP 	sickHighlight: text = u'_'
11.7596 	EXP 	notsickHighlight: text = u'_'
11.7736 	EXP 	sickHighlight: text = u'_'
11.7736 	EXP 	notsickHighlight: text = u'_'
11.7928 	EXP 	sickHighlight: text = u'_'
11.7928 	EXP 	notsickHighlight: text = u'_'
11.8153 	EXP 	sickHighlight: text = u'_'
11.8153 	EXP 	notsickHighlight: text = u'_'
11.8333 	EXP 	sickHighlight: text = u'_'
11.8333 	EXP 	notsickHighlight: text = u'_'
11.8459 	EXP 	sickHighlight: text = u'_'
11.8459 	EXP 	notsickHighlight: text = u'_'
11.8658 	EXP 	sickHighlight: text = u'_'
11.8658 	EXP 	notsickHighlight: text = u'_'
11.8925 	EXP 	sickHighlight: text = u'_'
11.8925 	EXP 	notsickHighlight: text = u'_'
11.9067 	EXP 	sickHighlight: text = u'_'
11.9067 	EXP 	notsickHighlight: text = u'_'
11.9262 	EXP 	sickHighlight: text = u'_'
11.9262 	EXP 	notsickHighlight: text = u'_'
11.9400 	EXP 	sickHighlight: text = u'_'
11.9400 	EXP 	notsickHighlight: text = u'_'
11.9594 	EXP 	sickHighlight: text = u'_'
11.9594 	EXP 	notsickHighlight: text = u'_'
11.9739 	EXP 	sickHighlight: text = u'_'
11.9739 	EXP 	notsickHighlight: text = u'_'
11.9930 	EXP 	sickHighlight: text = u'_'
11.9930 	EXP 	notsickHighlight: text = u'_'
12.0070 	EXP 	sickHighlight: text = u'_'
12.0070 	EXP 	notsickHighlight: text = u'_'
12.0262 	EXP 	sickHighlight: text = u'_'
12.0262 	EXP 	notsickHighlight: text = u'_'
12.0431 	EXP 	sickHighlight: text = u'_'
12.0431 	EXP 	notsickHighlight: text = u'_'
12.0573 	EXP 	sickHighlight: text = u'_'
12.0573 	EXP 	notsickHighlight: text = u'_'
12.0761 	EXP 	trialInstrText: autoDraw = False
12.0761 	EXP 	restaurantText: autoDraw = False
12.0761 	EXP 	foodImg: autoDraw = False
12.0761 	EXP 	sickImg: autoDraw = False
12.0761 	EXP 	notsickImg: autoDraw = False
12.0761 	EXP 	sickHighlight: autoDraw = False
12.0761 	EXP 	notsickHighlight: autoDraw = False
12.0761 	EXP 	sickHighlight: text = u'_'
12.0761 	EXP 	notsickHighlight: text = u'_'
12.0982 	EXP 	sickHighlight: text = u'_'
12.0982 	EXP 	notsickHighlight: text = u'_'
12.0982 	EXP 	correctText: autoDraw = True
12.0982 	EXP 	wrongText: autoDraw = True
12.0982 	EXP 	timeoutText: autoDraw = True
12.0982 	EXP 	sickFeedback: autoDraw = True
12.0982 	EXP 	notsickFeedback: autoDraw = True
12.0982 	EXP 	timeoutText: opacity = 1.0
12.0982 	EXP 	timeoutText: text = u'TIMEOUT'
12.1150 	EXP 	sickHighlight: text = u'_'
12.1150 	EXP 	notsickHighlight: text = u'_'
12.1282 	EXP 	sickHighlight: text = u'_'
12.1282 	EXP 	notsickHighlight: text = u'_'
12.1415 	EXP 	sickHighlight: text = u'_'
12.1415 	EXP 	notsickHighlight: text = u'_'
12.1607 	EXP 	sickHighlight: text = u'_'
12.1607 	EXP 	notsickHighlight: text = u'_'
12.1810 	EXP 	sickHighlight: text = u'_'
12.1810 	EXP 	notsickHighlight: text = u'_'
12.1984 	EXP 	sickHighlight: text = u'_'
12.1984 	EXP 	notsickHighlight: text = u'_'
12.2152 	EXP 	sickHighlight: text = u'_'
12.2152 	EXP 	notsickHighlight: text = u'_'
12.2317 	EXP 	sickHighlight: text = u'_'
12.2317 	EXP 	notsickHighlight: text = u'_'
12.2443 	EXP 	sickHighlight: text = u'_'
12.2443 	EXP 	notsickHighlight: text = u'_'
12.2605 	EXP 	sickHighlight: text = u'_'
12.2605 	EXP 	notsickHighlight: text = u'_'
12.2778 	EXP 	sickHighlight: text = u'_'
12.2778 	EXP 	notsickHighlight: text = u'_'
12.2976 	EXP 	sickHighlight: text = u'_'
12.2976 	EXP 	notsickHighlight: text = u'_'
12.3150 	EXP 	sickHighlight: text = u'_'
12.3150 	EXP 	notsickHighlight: text = u'_'
12.3308 	EXP 	sickHighlight: text = u'_'
12.3308 	EXP 	notsickHighlight: text = u'_'
12.3478 	EXP 	sickHighlight: text = u'_'
