0.3124 	WARNING 	Movie2 stim could not be imported and won't be available
6.3311 	EXP 	notsickHighlight: text = u'_'
6.3478 	EXP 	sickHighlight: opacity = 1
6.3478 	EXP 	notsickHighlight: opacity = 0
6.3478 	EXP 	sickHighlight: text = u'_'
6.3478 	EXP 	notsickHighlight: text = u'_'
6.3646 	EXP 	sickHighlight: opacity = 1
6.3646 	EXP 	notsickHighlight: opacity = 0
6.3646 	EXP 	sickHighlight: text = u'_'
6.3646 	EXP 	notsickHighlight: text = u'_'
6.3811 	EXP 	sickHighlight: opacity = 1
6.3811 	EXP 	notsickHighlight: opacity = 0
6.3811 	EXP 	sickHighlight: text = u'_'
6.3811 	EXP 	notsickHighlight: text = u'_'
6.3977 	EXP 	sickHighlight: opacity = 1
6.3977 	EXP 	notsickHighlight: opacity = 0
6.3977 	EXP 	sickHighlight: text = u'_'
6.3977 	EXP 	notsickHighlight: text = u'_'
6.4120 	EXP 	sickHighlight: opacity = 1
6.4120 	EXP 	notsickHighlight: opacity = 0
6.4120 	EXP 	sickHighlight: text = u'_'
6.4120 	EXP 	notsickHighlight: text = u'_'
6.4312 	EXP 	sickHighlight: opacity = 1
6.4312 	EXP 	notsickHighlight: opacity = 0
6.4312 	EXP 	sickHighlight: text = u'_'
6.4312 	EXP 	notsickHighlight: text = u'_'
6.4478 	EXP 	sickHighlight: opacity = 1
6.4478 	EXP 	notsickHighlight: opacity = 0
6.4478 	EXP 	sickHighlight: text = u'_'
6.4478 	EXP 	notsickHighlight: text = u'_'
6.4648 	EXP 	sickHighlight: opacity = 1
6.4648 	EXP 	notsickHighlight: opacity = 0
6.4648 	EXP 	sickHighlight: text = u'_'
6.4648 	EXP 	notsickHighlight: text = u'_'
6.4811 	EXP 	sickHighlight: opacity = 1
6.4811 	EXP 	notsickHighlight: opacity = 0
6.4811 	EXP 	sickHighlight: text = u'_'
6.4811 	EXP 	notsickHighlight: text = u'_'
6.4977 	EXP 	sickHighlight: opacity = 1
6.4977 	EXP 	notsickHighlight: opacity = 0
6.4977 	EXP 	sickHighlight: text = u'_'
6.4977 	EXP 	notsickHighlight: text = u'_'
6.5148 	EXP 	sickHighlight: opacity = 1
6.5148 	EXP 	notsickHighlight: opacity = 0
6.5148 	EXP 	sickHighlight: text = u'_'
6.5148 	EXP 	notsickHighlight: text = u'_'
6.5313 	EXP 	sickHighlight: opacity = 1
6.5313 	EXP 	notsickHighlight: opacity = 0
6.5313 	EXP 	sickHighlight: text = u'_'
6.5313 	EXP 	notsickHighlight: text = u'_'
6.5459 	EXP 	sickHighlight: opacity = 1
6.5459 	EXP 	notsickHighlight: opacity = 0
6.5459 	EXP 	sickHighlight: text = u'_'
6.5459 	EXP 	notsickHighlight: text = u'_'
6.5645 	EXP 	sickHighlight: opacity = 1
6.5645 	EXP 	notsickHighlight: opacity = 0
6.5645 	EXP 	sickHighlight: text = u'_'
6.5645 	EXP 	notsickHighlight: text = u'_'
6.5789 	EXP 	sickHighlight: opacity = 1
6.5789 	EXP 	notsickHighlight: opacity = 0
6.5789 	EXP 	sickHighlight: text = u'_'
6.5789 	EXP 	notsickHighlight: text = u'_'
6.5977 	EXP 	sickHighlight: opacity = 1
6.5977 	EXP 	notsickHighlight: opacity = 0
6.5977 	EXP 	sickHighlight: text = u'_'
6.5977 	EXP 	notsickHighlight: text = u'_'
6.6122 	EXP 	sickHighlight: opacity = 1
6.6122 	EXP 	notsickHighlight: opacity = 0
6.6122 	EXP 	sickHighlight: text = u'_'
6.6122 	EXP 	notsickHighlight: text = u'_'
6.6311 	EXP 	sickHighlight: opacity = 1
6.6311 	EXP 	notsickHighlight: opacity = 0
6.6311 	EXP 	sickHighlight: text = u'_'
6.6311 	EXP 	notsickHighlight: text = u'_'
6.6453 	EXP 	sickHighlight: opacity = 1
6.6453 	EXP 	notsickHighlight: opacity = 0
6.6453 	EXP 	sickHighlight: text = u'_'
6.6453 	EXP 	notsickHighlight: text = u'_'
6.6644 	EXP 	sickHighlight: opacity = 1
6.6644 	EXP 	notsickHighlight: opacity = 0
6.6644 	EXP 	sickHighlight: text = u'_'
6.6644 	EXP 	notsickHighlight: text = u'_'
6.6810 	EXP 	sickHighlight: opacity = 1
6.6810 	EXP 	notsickHighlight: opacity = 0
6.6810 	EXP 	sickHighlight: text = u'_'
6.6810 	EXP 	notsickHighlight: text = u'_'
6.6980 	EXP 	sickHighlight: opacity = 1
6.6980 	EXP 	notsickHighlight: opacity = 0
6.6980 	EXP 	sickHighlight: text = u'_'
6.6980 	EXP 	notsickHighlight: text = u'_'
6.7146 	EXP 	sickHighlight: opacity = 1
6.7146 	EXP 	notsickHighlight: opacity = 0
6.7146 	EXP 	sickHighlight: text = u'_'
6.7146 	EXP 	notsickHighlight: text = u'_'
6.7313 	EXP 	sickHighlight: opacity = 1
6.7313 	EXP 	notsickHighlight: opacity = 0
6.7313 	EXP 	sickHighlight: text = u'_'
6.7313 	EXP 	notsickHighlight: text = u'_'
6.7478 	EXP 	sickHighlight: opacity = 1
6.7478 	EXP 	notsickHighlight: opacity = 0
6.7478 	EXP 	sickHighlight: text = u'_'
6.7478 	EXP 	notsickHighlight: text = u'_'
6.7619 	EXP 	sickHighlight: opacity = 1
6.7619 	EXP 	notsickHighlight: opacity = 0
6.7619 	EXP 	sickHighlight: text = u'_'
6.7619 	EXP 	notsickHighlight: text = u'_'
6.7813 	EXP 	sickHighlight: opacity = 1
6.7813 	EXP 	notsickHighlight: opacity = 0
6.7813 	EXP 	sickHighlight: text = u'_'
6.7813 	EXP 	notsickHighlight: text = u'_'
6.7955 	EXP 	sickHighlight: opacity = 1
6.7955 	EXP 	notsickHighlight: opacity = 0
6.7955 	EXP 	sickHighlight: text = u'_'
6.7955 	EXP 	notsickHighlight: text = u'_'
6.8145 	EXP 	sickHighlight: opacity = 1
6.8145 	EXP 	notsickHighlight: opacity = 0
6.8145 	EXP 	sickHighlight: text = u'_'
6.8145 	EXP 	notsickHighlight: text = u'_'
6.8283 	EXP 	sickHighlight: opacity = 1
6.8283 	EXP 	notsickHighlight: opacity = 0
6.8283 	EXP 	sickHighlight: text = u'_'
6.8283 	EXP 	notsickHighlight: text = u'_'
6.8481 	EXP 	sickHighlight: opacity = 1
6.8481 	EXP 	notsickHighlight: opacity = 0
6.8481 	EXP 	sickHighlight: text = u'_'
6.8481 	EXP 	notsickHighlight: text = u'_'
6.8812 	EXP 	trialInstrText: autoDraw = False
6.8812 	EXP 	restaurantText: autoDraw = False
6.8812 	EXP 	foodImg: autoDraw = False
6.8812 	EXP 	sickImg: autoDraw = False
6.8812 	EXP 	notsickImg: autoDraw = False
6.8812 	EXP 	sickHighlight: autoDraw = False
6.8812 	EXP 	notsickHighlight: autoDraw = False
6.8812 	EXP 	sickHighlight: opacity = 1
6.8812 	EXP 	notsickHighlight: opacity = 0
6.8812 	EXP 	sickHighlight: text = u'_'
6.8812 	EXP 	notsickHighlight: text = u'_'
6.8812 	EXP 	correctText: autoDraw = True
6.8812 	EXP 	wrongText: autoDraw = True
6.8812 	EXP 	sickFeedback: autoDraw = True
6.8812 	EXP 	notsickFeedback: autoDraw = True
6.8812 	EXP 	correctText: opacity = 1.0
6.8812 	EXP 	wrongText: opacity = 0.0
6.8812 	EXP 	correctText: text = u'CORRECT'
6.8812 	EXP 	wrongText: text = u'WRONG'
6.8812 	EXP 	sickFeedback: opacity = 1.0
6.8812 	EXP 	notsickFeedback: opacity = 0.0
6.8991 	EXP 	sickHighlight: opacity = 1
6.8991 	EXP 	notsickHighlight: opacity = 0
6.8991 	EXP 	sickHighlight: text = u'_'
6.8991 	EXP 	notsickHighlight: text = u'_'
6.9156 	EXP 	sickHighlight: opacity = 1
6.9156 	EXP 	notsickHighlight: opacity = 0
6.9156 	EXP 	sickHighlight: text = u'_'
6.9156 	EXP 	notsickHighlight: text = u'_'
6.9320 	EXP 	sickHighlight: opacity = 1
6.9320 	EXP 	notsickHighlight: opacity = 0
6.9320 	EXP 	sickHighlight: text = u'_'
6.9320 	EXP 	notsickHighlight: text = u'_'
6.9457 	EXP 	sickHighlight: opacity = 1
6.9457 	EXP 	notsickHighlight: opacity = 0
6.9457 	EXP 	sickHighlight: text = u'_'
6.9457 	EXP 	notsickHighlight: text = u'_'
6.9654 	EXP 	sickHighlight: opacity = 1
6.9654 	EXP 	notsickHighlight: opacity = 0
6.9654 	EXP 	sickHighlight: text = u'_'
6.9654 	EXP 	notsickHighlight: text = u'_'
6.9787 	EXP 	sickHighlight: opacity = 1
6.9787 	EXP 	notsickHighlight: opacity = 0
6.9787 	EXP 	sickHighlight: text = u'_'
6.9787 	EXP 	notsickHighlight: text = u'_'
6.9987 	EXP 	sickHighlight: opacity = 1
6.9987 	EXP 	notsickHighlight: opacity = 0
6.9987 	EXP 	sickHighlight: text = u'_'
6.9987 	EXP 	notsickHighlight: text = u'_'
7.0159 	EXP 	sickHighlight: opacity = 1
7.0159 	EXP 	notsickHighlight: opacity = 0
7.0159 	EXP 	sickHighlight: text = u'_'
7.0159 	EXP 	notsickHighlight: text = u'_'
7.0292 	EXP 	sickHighlight: opacity = 1
7.0292 	EXP 	notsickHighlight: opacity = 0
7.0292 	EXP 	sickHighlight: text = u'_'
7.0292 	EXP 	notsickHighlight: text = u'_'
7.0489 	EXP 	sickHighlight: opacity = 1
7.0489 	EXP 	notsickHighlight: opacity = 0
7.0489 	EXP 	sickHighlight: text = u'_'
7.0489 	EXP 	notsickHighlight: text = u'_'
7.0622 	EXP 	sickHighlight: opacity = 1
7.0622 	EXP 	notsickHighlight: opacity = 0
7.0622 	EXP 	sickHighlight: text = u'_'
7.0622 	EXP 	notsickHighlight: text = u'_'
7.0820 	EXP 	sickHighlight: opacity = 1
7.0820 	EXP 	notsickHighlight: opacity = 0
7.0820 	EXP 	sickHighlight: text = u'_'
7.0820 	EXP 	notsickHighlight: text = u'_'
7.0954 	EXP 	sickHighlight: opacity = 1
7.0954 	EXP 	notsickHighlight: opacity = 0
7.0954 	EXP 	sickHighlight: text = u'_'
7.0954 	EXP 	notsickHighlight: text = u'_'
7.1156 	EXP 	sickHighlight: opacity = 1
7.1156 	EXP 	notsickHighlight: opacity = 0
7.1156 	EXP 	sickHighlight: text = u'_'
7.1156 	EXP 	notsickHighlight: text = u'_'
7.1286 	EXP 	sickHighlight: opacity = 1
7.1286 	EXP 	notsickHighlight: opacity = 0
7.1286 	EXP 	sickHighlight: text = u'_'
7.1286 	EXP 	notsickHighlight: text = u'_'
7.1486 	EXP 	sickHighlight: opacity = 1
7.1486 	EXP 	notsickHighlight: opacity = 0
7.1486 	EXP 	sickHighlight: text = u'_'
7.1486 	EXP 	notsickHighlight: text = u'_'
7.1822 	EXP 	sickHighlight: opacity = 1
7.1822 	EXP 	notsickHighlight: opacity = 0
7.1822 	EXP 	sickHighlight: text = u'_'
7.1822 	EXP 	notsickHighlight: text = u'_'
7.1990 	EXP 	sickHighlight: opacity = 1
7.1990 	EXP 	notsickHighlight: opacity = 0
7.1990 	EXP 	sickHighlight: text = u'_'
7.1990 	EXP 	notsickHighlight: text = u'_'
7.2158 	EXP 	sickHighlight: opacity = 1
7.2158 	EXP 	notsickHighlight: opacity = 0
7.2158 	EXP 	sickHighlight: text = u'_'
7.2158 	EXP 	notsickHighlight: text = u'_'
7.2322 	EXP 	sickHighlight: opacity = 1
7.2322 	EXP 	notsickHighlight: opacity = 0
7.2322 	EXP 	sickHighlight: text = u'_'
7.2322 	EXP 	notsickHighlight: text = u'_'
7.2491 	EXP 	sickHighlight: opacity = 1
7.2491 	EXP 	notsickHighlight: opacity = 0
7.2491 	EXP 	sickHighlight: text = u'_'
7.2491 	EXP 	notsickHighlight: text = u'_'
7.2654 	EXP 	sickHighlight: opacity = 1
7.2654 	EXP 	notsickHighlight: opacity = 0
7.2654 	EXP 	sickHighlight: text = u'_'
7.2654 	EXP 	notsickHighlight: text = u'_'
7.2787 	EXP 	sickHighlight: opacity = 1
7.2787 	EXP 	notsickHighlight: opacity = 0
7.2787 	EXP 	sickHighlight: text = u'_'
7.2787 	EXP 	notsickHighlight: text = u'_'
7.2993 	EXP 	sickHighlight: opacity = 1
7.2993 	EXP 	notsickHighlight: opacity = 0
7.2993 	EXP 	sickHighlight: text = u'_'
7.2993 	EXP 	notsickHighlight: text = u'_'
7.3125 	EXP 	sickHighlight: opacity = 1
7.3125 	EXP 	notsickHighlight: opacity = 0
7.3125 	EXP 	sickHighlight: text = u'_'
7.3125 	EXP 	notsickHighlight: text = u'_'
7.3322 	EXP 	sickHighlight: opacity = 1
7.3322 	EXP 	notsickHighlight: opacity = 0
7.3322 	EXP 	sickHighlight: text = u'_'
7.3322 	EXP 	notsickHighlight: text = u'_'
7.3451 	EXP 	sickHighlight: opacity = 1
7.3451 	EXP 	notsickHighlight: opacity = 0
7.3451 	EXP 	sickHighlight: text = u'_'
7.3451 	EXP 	notsickHighlight: text = u'_'
7.3658 	EXP 	sickHighlight: opacity = 1
7.3658 	EXP 	notsickHighlight: opacity = 0
7.3658 	EXP 	sickHighlight: text = u'_'
7.3658 	EXP 	notsickHighlight: text = u'_'
7.3788 	EXP 	sickHighlight: opacity = 1
7.3788 	EXP 	notsickHighlight: opacity = 0
7.3788 	EXP 	sickHighlight: text = u'_'
7.3788 	EXP 	notsickHighlight: text = u'_'
7.3992 	EXP 	sickHighlight: opacity = 1
7.3992 	EXP 	notsickHighlight: opacity = 0
7.3992 	EXP 	sickHighlight: text = u'_'
7.3992 	EXP 	notsickHighlight: text = u'_'
7.4125 	EXP 	sickHighlight: opacity = 1
7.4125 	EXP 	notsickHighlight: opacity = 0
7.4125 	EXP 	sickHighlight: text = u'_'
7.4125 	EXP 	notsickHighlight: text = u'_'
7.4320 	EXP 	sickHighlight: opacity = 1
7.4320 	EXP 	notsickHighlight: opacity = 0
7.4320 	EXP 	sickHighlight: text = u'_'
7.4320 	EXP 	notsickHighlight: text = u'_'
7.4487 	EXP 	sickHighlight: opacity = 1
7.4487 	EXP 	notsickHighlight: opacity = 0
7.4487 	EXP 	sickHighlight: text = u'_'
7.4487 	EXP 	notsickHighlight: text = u'_'
7.4616 	EXP 	sickHighlight: opacity = 1
7.4616 	EXP 	notsickHighlight: opacity = 0
7.4616 	EXP 	sickHighlight: text = u'_'
7.4616 	EXP 	notsickHighlight: text = u'_'
7.4824 	EXP 	sickHighlight: opacity = 1
7.4824 	EXP 	notsickHighlight: opacity = 0
7.4824 	EXP 	sickHighlight: text = u'_'
7.4824 	EXP 	notsickHighlight: text = u'_'
7.4956 	EXP 	sickHighlight: opacity = 1
7.4956 	EXP 	notsickHighlight: opacity = 0
7.4956 	EXP 	sickHighlight: text = u'_'
7.4956 	EXP 	notsickHighlight: text = u'_'
7.5153 	EXP 	sickHighlight: opacity = 1
7.5153 	EXP 	notsickHighlight: opacity = 0
7.5153 	EXP 	sickHighlight: text = u'_'
7.5153 	EXP 	notsickHighlight: text = u'_'
7.5288 	EXP 	sickHighlight: opacity = 1
7.5288 	EXP 	notsickHighlight: opacity = 0
7.5288 	EXP 	sickHighlight: text = u'_'
7.5288 	EXP 	notsickHighlight: text = u'_'
7.5489 	EXP 	sickHighlight: opacity = 1
7.5489 	EXP 	notsickHighlight: opacity = 0
7.5489 	EXP 	sickHighlight: text = u'_'
7.5489 	EXP 	notsickHighlight: text = u'_'
7.5622 	EXP 	sickHighlight: opacity = 1
7.5622 	EXP 	notsickHighlight: opacity = 0
7.5622 	EXP 	sickHighlight: text = u'_'
7.5622 	EXP 	notsickHighlight: text = u'_'
7.5826 	EXP 	sickHighlight: opacity = 1
7.5826 	EXP 	notsickHighlight: opacity = 0
7.5826 	EXP 	sickHighlight: text = u'_'
7.5826 	EXP 	notsickHighlight: text = u'_'
7.5992 	EXP 	sickHighlight: opacity = 1
7.5992 	EXP 	notsickHighlight: opacity = 0
7.5992 	EXP 	sickHighlight: text = u'_'
7.5992 	EXP 	notsickHighlight: text = u'_'
7.6157 	EXP 	sickHighlight: opacity = 1
7.6157 	EXP 	notsickHighlight: opacity = 0
7.6157 	EXP 	sickHighlight: text = u'_'
7.6157 	EXP 	notsickHighlight: text = u'_'
7.6325 	EXP 	sickHighlight: opacity = 1
7.6325 	EXP 	notsickHighlight: opacity = 0
7.6325 	EXP 	sickHighlight: text = u'_'
7.6325 	EXP 	notsickHighlight: text = u'_'
7.6490 	EXP 	sickHighlight: opacity = 1
7.6490 	EXP 	notsickHighlight: opacity = 0
7.6490 	EXP 	sickHighlight: text = u'_'
7.6490 	EXP 	notsickHighlight: text = u'_'
7.6650 	EXP 	sickHighlight: opacity = 1
7.6650 	EXP 	notsickHighlight: opacity = 0
7.6650 	EXP 	sickHighlight: text = u'_'
7.6650 	EXP 	notsickHighlight: text = u'_'
7.6825 	EXP 	sickHighlight: opacity = 1
7.6825 	EXP 	notsickHighlight: opacity = 0
7.6825 	EXP 	sickHighlight: text = u'_'
7.6825 	EXP 	notsickHighlight: text = u'_'
7.6952 	EXP 	sickHighlight: opacity = 1
7.6952 	EXP 	notsickHighlight: opacity = 0
7.6952 	EXP 	sickHighlight: text = u'_'
7.6952 	EXP 	notsickHighlight: text = u'_'
7.7153 	EXP 	sickHighlight: opacity = 1
7.7153 	EXP 	notsickHighlight: opacity = 0
7.7153 	EXP 	sickHighlight: text = u'_'
7.7153 	EXP 	notsickHighlight: text = u'_'
7.7286 	EXP 	sickHighlight: opacity = 1
7.7286 	EXP 	notsickHighlight: opacity = 0
7.7286 	EXP 	sickHighlight: text = u'_'
7.7286 	EXP 	notsickHighlight: text = u'_'
7.7493 	EXP 	sickHighlight: opacity = 1
7.7493 	EXP 	notsickHighlight: opacity = 0
7.7493 	EXP 	sickHighlight: text = u'_'
7.7493 	EXP 	notsickHighlight: text = u'_'
7.7625 	EXP 	sickHighlight: opacity = 1
7.7625 	EXP 	notsickHighlight: opacity = 0
7.7625 	EXP 	sickHighlight: text = u'_'
7.7625 	EXP 	notsickHighlight: text = u'_'
7.7821 	EXP 	sickHighlight: opacity = 1
7.7821 	EXP 	notsickHighlight: opacity = 0
7.7821 	EXP 	sickHighlight: text = u'_'
7.7821 	EXP 	notsickHighlight: text = u'_'
7.7990 	EXP 	sickHighlight: opacity = 1
7.7990 	EXP 	notsickHighlight: opacity = 0
7.7990 	EXP 	sickHighlight: text = u'_'
7.7990 	EXP 	notsickHighlight: text = u'_'
7.8154 	EXP 	sickHighlight: opacity = 1
7.8154 	EXP 	notsickHighlight: opacity = 0
7.8154 	EXP 	sickHighlight: text = u'_'
7.8154 	EXP 	notsickHighlight: text = u'_'
7.8327 	EXP 	sickHighlight: opacity = 1
7.8327 	EXP 	notsickHighlight: opacity = 0
7.8327 	EXP 	sickHighlight: text = u'_'
7.8327 	EXP 	notsickHighlight: text = u'_'
7.8488 	EXP 	sickHighlight: opacity = 1
7.8488 	EXP 	notsickHighlight: opacity = 0
7.8488 	EXP 	sickHighlight: text = u'_'
7.8488 	EXP 	notsickHighlight: text = u'_'
7.8488 	EXP 	correctText: autoDraw = False
7.8488 	EXP 	wrongText: autoDraw = False
7.8488 	EXP 	sickFeedback: autoDraw = False
7.8488 	EXP 	notsickFeedback: autoDraw = False
7.8540 	EXP 	window1: recordFrameIntervals = False
7.8656 	EXP 	fixationJitterText: autoDraw = True
7.8656 	EXP 	sickHighlight: opacity = 1
7.8656 	EXP 	notsickHighlight: opacity = 0
7.8656 	EXP 	sickHighlight: text = u'_'
7.8656 	EXP 	notsickHighlight: text = u'_'
7.8720 	EXP 	window1: recordFrameIntervals = False
8.3659 	EXP 	sickHighlight: opacity = 1
8.3659 	EXP 	notsickHighlight: opacity = 0
8.3659 	EXP 	sickHighlight: text = u'_'
8.3659 	EXP 	notsickHighlight: text = u'_'
8.3676 	EXP 	New trial (rep=0, index=1): {u'food': u'mexican_food2', u'corrAns': u'right', u'sick': u'No', u'restaurant': u"Molina's Cantina"}
8.3978 	EXP 	window1: recordFrameIntervals = False
8.4158 	EXP 	trialInstrText: autoDraw = False
8.4158 	EXP 	restaurantText: autoDraw = False
8.4158 	EXP 	foodImg: autoDraw = False
8.4158 	EXP 	fixationJitterText: autoDraw = False
8.4158 	EXP 	sickImg: autoDraw = False
8.4158 	EXP 	notsickImg: autoDraw = False
8.4158 	EXP 	fixationITIText: autoDraw = False
8.4158 	EXP 	sickHighlight: autoDraw = False
8.4158 	EXP 	notsickHighlight: autoDraw = False
8.4158 	EXP 	correctText: autoDraw = False
8.4158 	EXP 	wrongText: autoDraw = False
8.4158 	EXP 	sickFeedback: autoDraw = False
8.4158 	EXP 	notsickFeedback: autoDraw = False
8.4158 	EXP 	restaurantText: text = u"Molina's Cantina"
8.4158 	EXP 	foodImg: image = u'foods/mexican_food2.png'
8.4158 	EXP 	sickHighlight: opacity = 0.0
8.4158 	EXP 	notsickHighlight: opacity = 0.0
8.4158 	EXP 	sickHighlight: text = u'_'
8.4158 	EXP 	notsickHighlight: text = u'_'
8.4158 	EXP 	correctText: opacity = 0.0
8.4158 	EXP 	wrongText: opacity = 0.0
8.4158 	EXP 	sickFeedback: opacity = 0.0
8.4158 	EXP 	notsickFeedback: opacity = 0.0
8.4158 	EXP 	correctText: text = u'CORRECT'
8.4158 	EXP 	wrongText: text = u'WRONG'
8.4158 	EXP 	fixationITIText: autoDraw = True
8.4158 	EXP 	sickHighlight: text = u'_'
8.4158 	EXP 	notsickHighlight: text = u'_'
8.4223 	EXP 	window1: recordFrameIntervals = False
9.4159 	EXP 	sickHighlight: text = u'_'
9.4159 	EXP 	notsickHighlight: text = u'_'
9.4312 	EXP 	trialInstrText: autoDraw = True
9.4312 	EXP 	restaurantText: autoDraw = True
9.4312 	EXP 	foodImg: autoDraw = True
9.4312 	EXP 	sickImg: autoDraw = True
9.4312 	EXP 	notsickImg: autoDraw = True
9.4312 	EXP 	fixationITIText: autoDraw = False
9.4312 	EXP 	sickHighlight: autoDraw = True
9.4312 	EXP 	notsickHighlight: autoDraw = True
9.4312 	EXP 	sickHighlight: text = u'_'
9.4312 	EXP 	notsickHighlight: text = u'_'
9.4485 	EXP 	sickHighlight: text = u'_'
9.4485 	EXP 	notsickHighlight: text = u'_'
9.4624 	EXP 	sickHighlight: text = u'_'
9.4624 	EXP 	notsickHighlight: text = u'_'
9.4816 	EXP 	sickHighlight: text = u'_'
9.4816 	EXP 	notsickHighlight: text = u'_'
9.4956 	EXP 	sickHighlight: text = u'_'
9.4956 	EXP 	notsickHighlight: text = u'_'
9.5148 	EXP 	sickHighlight: text = u'_'
9.5148 	EXP 	notsickHighlight: text = u'_'
9.5312 	EXP 	sickHighlight: text = u'_'
9.5312 	EXP 	notsickHighlight: text = u'_'
9.5479 	EXP 	sickHighlight: text = u'_'
9.5479 	EXP 	notsickHighlight: text = u'_'
9.5649 	EXP 	sickHighlight: text = u'_'
9.5649 	EXP 	notsickHighlight: text = u'_'
9.5792 	EXP 	sickHighlight: text = u'_'
9.5792 	EXP 	notsickHighlight: text = u'_'
9.5983 	EXP 	sickHighlight: text = u'_'
9.5983 	EXP 	notsickHighlight: text = u'_'
9.6122 	EXP 	sickHighlight: text = u'_'
9.6122 	EXP 	notsickHighlight: text = u'_'
9.6316 	EXP 	sickHighlight: text = u'_'
9.6316 	EXP 	notsickHighlight: text = u'_'
9.6456 	EXP 	sickHighlight: text = u'_'
9.6456 	EXP 	notsickHighlight: text = u'_'
9.6646 	EXP 	sickHighlight: text = u'_'
9.6646 	EXP 	notsickHighlight: text = u'_'
9.6816 	EXP 	sickHighlight: text = u'_'
9.6816 	EXP 	notsickHighlight: text = u'_'
9.6954 	EXP 	sickHighlight: text = u'_'
9.6954 	EXP 	notsickHighlight: text = u'_'
9.7150 	EXP 	sickHighlight: text = u'_'
9.7150 	EXP 	notsickHighlight: text = u'_'
9.7286 	EXP 	sickHighlight: text = u'_'
9.7286 	EXP 	notsickHighlight: text = u'_'
9.7483 	EXP 	sickHighlight: text = u'_'
9.7483 	EXP 	notsickHighlight: text = u'_'
9.7625 	EXP 	sickHighlight: text = u'_'
9.7625 	EXP 	notsickHighlight: text = u'_'
9.7818 	EXP 	sickHighlight: text = u'_'
9.7818 	EXP 	notsickHighlight: text = u'_'
9.7958 	EXP 	sickHighlight: text = u'_'
9.7958 	EXP 	notsickHighlight: text = u'_'
9.8151 	EXP 	sickHighlight: text = u'_'
9.8151 	EXP 	notsickHighlight: text = u'_'
9.8289 	EXP 	sickHighlight: text = u'_'
9.8289 	EXP 	notsickHighlight: text = u'_'
9.8485 	EXP 	sickHighlight: text = u'_'
9.8485 	EXP 	notsickHighlight: text = u'_'
9.8625 	EXP 	sickHighlight: text = u'_'
9.8625 	EXP 	notsickHighlight: text = u'_'
9.8814 	EXP 	sickHighlight: text = u'_'
9.8814 	EXP 	notsickHighlight: text = u'_'
9.8952 	EXP 	sickHighlight: text = u'_'
9.8952 	EXP 	notsickHighlight: text = u'_'
9.9148 	EXP 	sickHighlight: text = u'_'
9.9148 	EXP 	notsickHighlight: text = u'_'
9.9286 	EXP 	sickHighlight: text = u'_'
9.9286 	EXP 	notsickHighlight: text = u'_'
9.9481 	EXP 	sickHighlight: text = u'_'
9.9481 	EXP 	notsickHighlight: text = u'_'
9.9619 	EXP 	sickHighlight: text = u'_'
9.9619 	EXP 	notsickHighlight: text = u'_'
9.9814 	EXP 	sickHighlight: text = u'_'
9.9814 	EXP 	notsickHighlight: text = u'_'
9.9981 	EXP 	sickHighlight: text = u'_'
9.9981 	EXP 	notsickHighlight: text = u'_'
10.0146 	EXP 	sickHighlight: text = u'_'
10.0146 	EXP 	notsickHighlight: text = u'_'
10.0315 	EXP 	sickHighlight: text = u'_'
10.0315 	EXP 	notsickHighlight: text = u'_'
10.0480 	EXP 	sickHighlight: text = u'_'
10.0480 	EXP 	notsickHighlight: text = u'_'
10.0619 	EXP 	sickHighlight: text = u'_'
10.0619 	EXP 	notsickHighlight: text = u'_'
10.0816 	EXP 	sickHighlight: text = u'_'
10.0816 	EXP 	notsickHighlight: text = u'_'
10.0961 	EXP 	sickHighlight: text = u'_'
10.0961 	EXP 	notsickHighlight: text = u'_'
10.1148 	EXP 	sickHighlight: text = u'_'
10.1148 	EXP 	notsickHighlight: text = u'_'
10.1288 	EXP 	sickHighlight: text = u'_'
10.1288 	EXP 	notsickHighlight: text = u'_'
10.1482 	EXP 	sickHighlight: text = u'_'
10.1482 	EXP 	notsickHighlight: text = u'_'
10.1620 	EXP 	sickHighlight: text = u'_'
10.1620 	EXP 	notsickHighlight: text = u'_'
10.1815 	EXP 	sickHighlight: text = u'_'
10.1815 	EXP 	notsickHighlight: text = u'_'
10.1954 	EXP 	sickHighlight: text = u'_'
10.1954 	EXP 	notsickHighlight: text = u'_'
10.2147 	EXP 	sickHighlight: text = u'_'
10.2147 	EXP 	notsickHighlight: text = u'_'
10.2152 	DATA 	Keypress: right
10.2316 	EXP 	sickHighlight: opacity = 0
10.2316 	EXP 	notsickHighlight: opacity = 1
10.2316 	EXP 	sickHighlight: text = u'_'
10.2316 	EXP 	notsickHighlight: text = u'_'
10.2451 	EXP 	sickHighlight: opacity = 0
10.2451 	EXP 	notsickHighlight: opacity = 1
10.2451 	EXP 	sickHighlight: text = u'_'
10.2451 	EXP 	notsickHighlight: text = u'_'
10.2650 	EXP 	sickHighlight: opacity = 0
10.2650 	EXP 	notsickHighlight: opacity = 1
10.2650 	EXP 	sickHighlight: text = u'_'
10.2650 	EXP 	notsickHighlight: text = u'_'
10.2816 	EXP 	sickHighlight: opacity = 0
10.2816 	EXP 	notsickHighlight: opacity = 1
10.2816 	EXP 	sickHighlight: text = u'_'
10.2816 	EXP 	notsickHighlight: text = u'_'
10.2981 	EXP 	sickHighlight: opacity = 0
10.2981 	EXP 	notsickHighlight: opacity = 1
